"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image1","Input.image2","Input.image3","Input.image4","Input.image5","Input.image6","Input.image7","Input.image8","Input.image9","Input.image10","Input.image11","Input.image12","Answer.selected","Approve","Reject"
"3QGTX7BCHP25L75GS0S7DPT3UDZZ59","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","33FOTY3KEMLVBGQGP1BONLBPITBC1J","A1R212A30YI8P5","Approved","Wed Feb 20 11:05:17 PST 2019","Wed Feb 20 11:08:23 PST 2019","Sat Feb 23 11:08:23 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","186","100% (28/28)","100% (28/28)","100% (4/4)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/12.jpg","image3|image10|image7|image1|image4|image9|image8|image6|image11"
"3QGTX7BCHP25L75GS0S7DPT3UDZZ59","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3JMSRU9HQIUQUQQSS618KXI8S9VEV3","AIWX8CTWASWI7","Approved","Wed Feb 20 11:05:05 PST 2019","Wed Feb 20 11:11:33 PST 2019","Sat Feb 23 11:11:33 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","388","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/12.jpg","image1|image8|image2|image10|image6|image7|image3|image9|image12|image11|image5|image4"
"3QGTX7BCHP25L75GS0S7DPT3UDZZ59","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3PQMUDRV7R6XOP8EPISGQNQ6C06IIJ","A1DVKS3R9SLQ1H","Approved","Wed Feb 20 11:04:34 PST 2019","Wed Feb 20 11:04:58 PST 2019","Sat Feb 23 11:04:58 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","24","88% (104/118)","100% (75/75)","100% (7/7)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5057/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/12.jpg","image2|image4|image6|image3|image7|image5"
"32CXT5U14G37MQU8KB028HOFUMM8UY","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","37FMASSAYCRN1HU8J80Z40MTHAMIBA","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:04:17 PST 2019","Wed Feb 20 11:13:58 PST 2019","Sat Feb 23 11:13:58 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","581","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/12.jpg","image1|image6|image2|image10|image8|image9|image11|image3|image4"
"32CXT5U14G37MQU8KB028HOFUMM8UY","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","39O5D9O87TSRLJ4VC5P7BEQMGDP3C2","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:04:53 PST 2019","Wed Feb 20 11:16:32 PST 2019","Sat Feb 23 11:16:32 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","699","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/12.jpg","image6|image11|image10|image8|image3|image2|image9|image1|image4"
"32CXT5U14G37MQU8KB028HOFUMM8UY","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3T3IWE1XG6N0E1C8W2WTDWJ1ER2QTA","AUMY3AA0I92SR","Approved","Wed Feb 20 11:02:07 PST 2019","Wed Feb 20 11:05:24 PST 2019","Sat Feb 23 11:05:24 PST 2019","Wed Feb 20 11:50:11 PST 2019","","","197","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/12.jpg","image8|image12|image11|image4|image3|image6|image2|image1"
"3S8APUMBJXJ156VPSYPDDJDDS5SBF1","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","340UGXU9DY17JMNEI6GDOF4BEXOUVZ","AUMY3AA0I92SR","Approved","Wed Feb 20 11:03:37 PST 2019","Wed Feb 20 11:11:29 PST 2019","Sat Feb 23 11:11:29 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","472","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/12.jpg","image5|image12|image8|image2|image1|image3|image10|image4|image11"
"3S8APUMBJXJ156VPSYPDDJDDS5SBF1","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3MRNMEIQW56I6F0YI7OIR62L1ZRDLP","AIWX8CTWASWI7","Approved","Wed Feb 20 11:01:47 PST 2019","Wed Feb 20 11:02:05 PST 2019","Sat Feb 23 11:02:05 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","18","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/12.jpg","image1|image2|image3|image4|image5|image12|image11|image10"
"3S8APUMBJXJ156VPSYPDDJDDS5SBF1","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3TK8OJTYM1LURHFI1KHJE9HC6GWVP4","AJFS39RTZY3LC","Approved","Wed Feb 20 11:01:47 PST 2019","Wed Feb 20 11:02:05 PST 2019","Sat Feb 23 11:02:05 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","18","100% (6/6)","100% (6/6)","100% (6/6)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7246/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7992/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5152/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/12.jpg","image3|image1|image2|image4|image11|image5|image12|image10"
"3M7OI89LVYOOWIUK55I4UX6IHRP6C0","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3AMW0RGHOD2HJC69ZTVS4SNZKDVNPG","AUMY3AA0I92SR","Approved","Wed Feb 20 11:05:16 PST 2019","Wed Feb 20 11:11:48 PST 2019","Sat Feb 23 11:11:48 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","392","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/12.jpg","image4|image6|image10|image7|image9|image11|image2|image1"
"3M7OI89LVYOOWIUK55I4UX6IHRP6C0","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3L70J4KAZGM1AW9ULGZSISMA7NTDA8","A1DVKS3R9SLQ1H","Approved","Wed Feb 20 11:04:08 PST 2019","Wed Feb 20 11:04:33 PST 2019","Sat Feb 23 11:04:33 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","25","88% (104/118)","100% (75/75)","100% (7/7)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/12.jpg","image2|image1|image6|image5|image11|image9|image7|image10"
"3M7OI89LVYOOWIUK55I4UX6IHRP6C0","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3QEMNNSB2XZJRUBWEDN881KK6FND7H","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:04:08 PST 2019","Wed Feb 20 11:10:50 PST 2019","Sat Feb 23 11:10:50 PST 2019","Wed Feb 20 11:50:12 PST 2019","","","402","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5058/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1053/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1319/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7948/12.jpg","image6|image10|image11|image1|image7|image9|image2"
